# kapture format: 1.1
# sensor_id, name, sensor_type, [sensor_params]+
cam_02733, , camera, SIMPLE_RADIAL, 1200, 1600, 1833.43, 600, 800, -0.175888
cam_03843, , camera, SIMPLE_RADIAL, 1600, 1200, 1559.33, 800, 600, -0.0790179
cam_00634, , camera, SIMPLE_RADIAL, 1600, 1067, 1108.92, 800, 533.5, -0.0732237
cam_03116, , camera, SIMPLE_RADIAL, 1200, 1600, 2142.73, 600, 800, -0.0355742
cam_02580, , camera, SIMPLE_RADIAL, 1067, 1600, 3843.87, 533.5, 800, 0.0971193
cam_03850, , camera, SIMPLE_RADIAL, 1200, 1600, 1558.43, 600, 800, -0.0829382
cam_00641, , camera, SIMPLE_RADIAL, 1600, 1067, 1102.52, 800, 533.5, -0.0760109
cam_00126, , camera, SIMPLE_RADIAL, 1600, 1067, 1092.16, 800, 533.5, -0.0663298
cam_03335, , camera, SIMPLE_RADIAL, 1600, 1063, 1255.84, 800, 531.5, -0.0902143
cam_03865, , camera, SIMPLE_RADIAL, 1600, 1200, 1559.64, 800, 600, -0.0773118
cam_00656, , camera, SIMPLE_RADIAL, 1600, 1067, 1104.11, 800, 533.5, -0.0756677
cam_03350, , camera, SIMPLE_RADIAL, 1200, 1600, 1826.02, 600, 800, -0.17913
cam_00141, , camera, SIMPLE_RADIAL, 1600, 1067, 1108.37, 800, 533.5, -0.0784999
cam_01857, , camera, SIMPLE_RADIAL, 1600, 1067, 2470.88, 800, 533.5, -0.0300588
cam_00056, , camera, SIMPLE_RADIAL, 1600, 1067, 1081.08, 800, 533.5, -0.0806098
cam_03042, , camera, SIMPLE_RADIAL, 1200, 1600, 1806.14, 600, 800, -0.181123
cam_01990, , camera, SIMPLE_RADIAL, 1067, 1600, 1299.79, 533.5, 800, -0.10421
cam_05199, , camera, SIMPLE_RADIAL, 1600, 1200, 1457.99, 800, 600, 0.010499
cam_02813, , camera, SIMPLE_RADIAL, 1067, 1600, 2648.46, 533.5, 800, 0.0364076
cam_02665, , camera, SIMPLE_RADIAL, 1600, 1067, 1326.56, 800, 533.5, -0.108991
cam_01172, , camera, SIMPLE_RADIAL, 1600, 1200, 1606.22, 800, 600, -0.0326802
cam_04381, , camera, SIMPLE_RADIAL, 1063, 1600, 1247.55, 531.5, 800, -0.106318
cam_04911, , camera, SIMPLE_RADIAL, 1600, 1200, 1417.28, 800, 600, 0.00926842
cam_01702, , camera, SIMPLE_RADIAL, 1067, 1600, 2428.24, 533.5, 800, -0.0283083
cam_03844, , camera, SIMPLE_RADIAL, 1600, 1200, 1553.11, 800, 600, -0.0674376
cam_00635, , camera, SIMPLE_RADIAL, 1067, 1600, 1315.92, 533.5, 800, -0.112232
cam_02567, , camera, SIMPLE_RADIAL, 1600, 1067, 1334.2, 800, 533.5, -0.119299
cam_02667, , camera, SIMPLE_RADIAL, 1600, 1067, 1321.7, 800, 533.5, -0.0972898
cam_02108, , camera, SIMPLE_RADIAL, 1600, 1067, 1348.18, 800, 533.5, -0.104851
cam_05317, , camera, SIMPLE_RADIAL, 1024, 768, 450.324, 512, 384, -0.228277
cam_00040, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.42, 800, 533.5, -0.0864535
cam_03026, , camera, SIMPLE_RADIAL, 1200, 1600, 1865.33, 600, 800, -0.183938
cam_03372, , camera, SIMPLE_RADIAL, 1200, 1600, 1832.35, 600, 800, -0.210334
cam_00163, , camera, SIMPLE_RADIAL, 1600, 1067, 1107.9, 800, 533.5, -0.0765293
cam_00080, , camera, SIMPLE_RADIAL, 1063, 1600, 1231.38, 531.5, 800, -0.122721
cam_03289, , camera, SIMPLE_RADIAL, 1600, 1200, 1849.74, 800, 600, -0.184555
cam_01841, , camera, SIMPLE_RADIAL, 1063, 1600, 1381.79, 531.5, 800, -0.0975028
cam_05050, , camera, SIMPLE_RADIAL, 1600, 1200, 1466.99, 800, 600, -0.0293032
cam_02105, , camera, SIMPLE_RADIAL, 1600, 1067, 1351.34, 800, 533.5, -0.0885669
cam_03023, , camera, SIMPLE_RADIAL, 1600, 1200, 1816.99, 800, 600, -0.173799
cam_02104, , camera, SIMPLE_RADIAL, 1600, 1067, 1351.29, 800, 533.5, -0.0908418
cam_03845, , camera, SIMPLE_RADIAL, 1600, 1200, 1555.17, 800, 600, -0.0722055
cam_00636, , camera, SIMPLE_RADIAL, 1200, 1600, 1558.6, 600, 800, -0.0544609
cam_00106, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.22, 800, 533.5, -0.0844188
cam_03315, , camera, SIMPLE_RADIAL, 1600, 1200, 1858.55, 800, 600, -0.170094
cam_00036, , camera, SIMPLE_RADIAL, 1063, 1600, 1242.68, 531.5, 800, -0.129891
cam_03022, , camera, SIMPLE_RADIAL, 1600, 1200, 1804.75, 800, 600, -0.174243
cam_02103, , camera, SIMPLE_RADIAL, 1600, 1067, 1348.74, 800, 533.5, -0.0949766
cam_05312, , camera, SIMPLE_RADIAL, 1200, 1600, 1192.52, 600, 800, 0.0149295
cam_03021, , camera, SIMPLE_RADIAL, 1600, 1200, 1842.3, 800, 600, -0.159674
cam_00102, , camera, SIMPLE_RADIAL, 1063, 1600, 1246.67, 531.5, 800, -0.12353
cam_03841, , camera, SIMPLE_RADIAL, 1200, 1600, 1557.07, 600, 800, -0.0670299
cam_00632, , camera, SIMPLE_RADIAL, 1600, 1067, 1106.57, 800, 533.5, -0.0770227
cam_01838, , camera, SIMPLE_RADIAL, 1063, 1600, 1375.66, 531.5, 800, -0.0781638
cam_05047, , camera, SIMPLE_RADIAL, 1200, 1600, 1457.12, 600, 800, -0.0486383
cam_02102, , camera, SIMPLE_RADIAL, 1600, 1067, 1341.55, 800, 533.5, -0.09933
cam_05311, , camera, SIMPLE_RADIAL, 1600, 1200, 1162.5, 800, 600, 0.0488832
cam_00034, , camera, SIMPLE_RADIAL, 1067, 1600, 1081.06, 533.5, 800, -0.0919089
cam_03243, , camera, SIMPLE_RADIAL, 1200, 1600, 1818.56, 600, 800, -0.194828
cam_03020, , camera, SIMPLE_RADIAL, 1600, 1200, 1840.27, 800, 600, -0.17511
cam_02661, , camera, SIMPLE_RADIAL, 1600, 1067, 1324.07, 800, 533.5, -0.0929876
cam_04154, , camera, SIMPLE_RADIAL, 1067, 1600, 1086.99, 533.5, 800, -0.085342
cam_00945, , camera, SIMPLE_RADIAL, 1600, 1200, 1556.64, 800, 600, -0.0740574
cam_01168, , camera, SIMPLE_RADIAL, 1200, 1600, 1499.07, 600, 800, -0.130451
cam_04377, , camera, SIMPLE_RADIAL, 1067, 1600, 1098.84, 533.5, 800, -0.0872224
cam_02670, , camera, SIMPLE_RADIAL, 1600, 1067, 1326.73, 800, 533.5, -0.115557
cam_03373, , camera, SIMPLE_RADIAL, 1200, 1600, 1885.82, 600, 800, -0.312382
cam_00164, , camera, SIMPLE_RADIAL, 1600, 1067, 1098.41, 800, 533.5, -0.0755242
cam_00101, , camera, SIMPLE_RADIAL, 1600, 1067, 1088.93, 800, 533.5, -0.0778511
cam_03840, , camera, SIMPLE_RADIAL, 1600, 1200, 1561.12, 800, 600, -0.0918023
cam_00631, , camera, SIMPLE_RADIAL, 1600, 1200, 1555.32, 800, 600, -0.0708539
cam_00095, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.96, 800, 533.5, -0.0803276
cam_02035, , camera, SIMPLE_RADIAL, 1067, 1600, 2811.71, 533.5, 800, -0.0122683
cam_05244, , camera, SIMPLE_RADIAL, 1600, 1200, 1453.65, 800, 600, -0.0580542
cam_02948, , camera, SIMPLE_RADIAL, 1200, 1600, 1815.34, 600, 800, -0.169989
cam_02591, , camera, SIMPLE_RADIAL, 1067, 1600, 3846.91, 533.5, 800, 0.0928013
cam_00082, , camera, SIMPLE_RADIAL, 1600, 1067, 1085.74, 800, 533.5, -0.0843421
cam_03291, , camera, SIMPLE_RADIAL, 1200, 1600, 1807.57, 600, 800, -0.178031
cam_02055, , camera, SIMPLE_RADIAL, 1600, 1067, 1321.14, 800, 533.5, -0.0929318
cam_05264, , camera, SIMPLE_RADIAL, 1600, 1200, 1471.91, 800, 600, -0.031449
cam_03349, , camera, SIMPLE_RADIAL, 1200, 1600, 1834.61, 600, 800, -0.184481
cam_00140, , camera, SIMPLE_RADIAL, 1600, 1067, 1109.07, 800, 533.5, -0.0785366
cam_01835, , camera, SIMPLE_RADIAL, 1067, 1600, 1303.98, 533.5, 800, -0.110706
cam_05044, , camera, SIMPLE_RADIAL, 1600, 1200, 1441.98, 800, 600, -0.0140547
cam_00094, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.45, 800, 533.5, -0.0806882
cam_00847, , camera, SIMPLE_RADIAL, 1600, 1200, 1558.16, 800, 600, -0.0735915
cam_04056, , camera, SIMPLE_RADIAL, 1600, 1067, 1313.42, 800, 533.5, -0.0987091
cam_03833, , camera, SIMPLE_RADIAL, 1200, 1600, 1552.32, 600, 800, -0.113517
cam_00624, , camera, SIMPLE_RADIAL, 1067, 1600, 1298.93, 533.5, 800, -0.104679
cam_02124, , camera, SIMPLE_RADIAL, 1067, 1600, 2359.65, 533.5, 800, -0.00912706
cam_05333, , camera, SIMPLE_RADIAL, 1600, 1200, 1193.45, 800, 600, 0.0143528
cam_00071, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.34, 800, 533.5, -0.0821116
cam_03280, , camera, SIMPLE_RADIAL, 1200, 1600, 1790.17, 600, 800, -0.16302
cam_03830, , camera, SIMPLE_RADIAL, 1200, 1600, 1554.44, 600, 800, -0.0802954
cam_00621, , camera, SIMPLE_RADIAL, 1600, 1067, 1113.45, 800, 533.5, -0.0754812
cam_00091, , camera, SIMPLE_RADIAL, 1063, 1600, 1234.97, 531.5, 800, -0.108383
cam_00008, , camera, SIMPLE_RADIAL, 1067, 1600, 1091.18, 533.5, 800, -0.0832848
cam_03217, , camera, SIMPLE_RADIAL, 1200, 1600, 1820.86, 600, 800, -0.182854
cam_00013, , camera, SIMPLE_RADIAL, 1067, 1600, 1091.27, 533.5, 800, -0.0820174
cam_03222, , camera, SIMPLE_RADIAL, 1600, 1200, 1818.77, 800, 600, -0.184071
cam_02259, , camera, SIMPLE_RADIAL, 1600, 1067, 1324.25, 800, 533.5, -0.110386
cam_00437, , camera, SIMPLE_RADIAL, 1600, 1067, 1101.36, 800, 533.5, -0.0753761
cam_03646, , camera, SIMPLE_RADIAL, 1067, 1600, 1330.09, 533.5, 800, -0.112141
cam_02083, , camera, SIMPLE_RADIAL, 1600, 1067, 1326.77, 800, 533.5, -0.124274
cam_05292, , camera, SIMPLE_RADIAL, 1600, 1200, 1195.2, 800, 600, 0.0236582
cam_02061, , camera, SIMPLE_RADIAL, 1600, 1067, 1331.22, 800, 533.5, -0.106148
cam_05270, , camera, SIMPLE_RADIAL, 1600, 1200, 1469.68, 800, 600, -0.0161414
cam_02565, , camera, SIMPLE_RADIAL, 1600, 1067, 1329.3, 800, 533.5, -0.0924367
cam_00084, , camera, SIMPLE_RADIAL, 1600, 1067, 1093.67, 800, 533.5, -0.085286
cam_03293, , camera, SIMPLE_RADIAL, 1200, 1600, 1842.46, 600, 800, -0.210421
cam_02072, , camera, SIMPLE_RADIAL, 1600, 1067, 1329.18, 800, 533.5, -0.104188
cam_05281, , camera, SIMPLE_RADIAL, 1600, 1200, 1501.74, 800, 600, -0.0308415
cam_01831, , camera, SIMPLE_RADIAL, 1063, 1600, 1381.3, 531.5, 800, -0.0728183
cam_05040, , camera, SIMPLE_RADIAL, 1200, 1600, 1448.08, 600, 800, -0.0163872
cam_00090, , camera, SIMPLE_RADIAL, 1600, 1067, 1093.52, 800, 533.5, -0.0796229
cam_00843, , camera, SIMPLE_RADIAL, 1600, 1200, 1551.61, 800, 600, -0.0765721
cam_04052, , camera, SIMPLE_RADIAL, 1600, 1067, 1329.16, 800, 533.5, -0.122369
cam_03829, , camera, SIMPLE_RADIAL, 1200, 1600, 1551.83, 600, 800, -0.0748652
cam_00620, , camera, SIMPLE_RADIAL, 1200, 1600, 1564.55, 600, 800, -0.0812488
cam_02057, , camera, SIMPLE_RADIAL, 1067, 1600, 1576.6, 533.5, 800, -0.077041
cam_05266, , camera, SIMPLE_RADIAL, 1600, 1200, 1454.29, 800, 600, -0.000810537
cam_02998, , camera, SIMPLE_RADIAL, 1200, 1600, 1820.78, 600, 800, -0.194623
cam_00012, , camera, SIMPLE_RADIAL, 1067, 1600, 1091.13, 533.5, 800, -0.0784056
cam_03221, , camera, SIMPLE_RADIAL, 1600, 1200, 1812.82, 800, 600, -0.177879
cam_01868, , camera, SIMPLE_RADIAL, 1067, 1600, 1600, 533.5, 800, -0.088905
cam_05077, , camera, SIMPLE_RADIAL, 1600, 1200, 1492.04, 800, 600, -0.0486941
cam_02024, , camera, SIMPLE_RADIAL, 1067, 1600, 3816, 533.5, 800, 0.0462551
cam_05233, , camera, SIMPLE_RADIAL, 1600, 1200, 1469.18, 800, 600, -0.047486
cam_02076, , camera, SIMPLE_RADIAL, 1600, 1067, 1323.51, 800, 533.5, -0.0973767
cam_05285, , camera, SIMPLE_RADIAL, 1600, 1200, 1453.7, 800, 600, -0.0128079
cam_02122, , camera, SIMPLE_RADIAL, 1600, 1067, 1354.08, 800, 533.5, -0.0998892
cam_02995, , camera, SIMPLE_RADIAL, 1200, 1600, 1826.38, 600, 800, -0.168783
cam_00092, , camera, SIMPLE_RADIAL, 1600, 1067, 1093.47, 800, 533.5, -0.0697054
cam_03301, , camera, SIMPLE_RADIAL, 1067, 1600, 2163.25, 533.5, 800, -0.0518578
cam_00086, , camera, SIMPLE_RADIAL, 1600, 1067, 1093.99, 800, 533.5, -0.073261
cam_03295, , camera, SIMPLE_RADIAL, 1200, 1600, 1836.13, 600, 800, -0.172791
cam_01802, , camera, SIMPLE_RADIAL, 1067, 1600, 3836.24, 533.5, 800, 0.0949478
cam_05011, , camera, SIMPLE_RADIAL, 1600, 1200, 1477.07, 800, 600, -0.00777008
cam_00061, , camera, SIMPLE_RADIAL, 1600, 1067, 1088.45, 800, 533.5, -0.076035
cam_02007, , camera, SIMPLE_RADIAL, 1600, 1067, 1318.73, 800, 533.5, -0.0969794
cam_05216, , camera, SIMPLE_RADIAL, 1600, 1200, 1463.07, 800, 600, -0.0347474
cam_02006, , camera, SIMPLE_RADIAL, 1600, 1067, 1322.52, 800, 533.5, -0.105368
cam_05215, , camera, SIMPLE_RADIAL, 1600, 1200, 1462.89, 800, 600, -0.0390379
cam_02566, , camera, SIMPLE_RADIAL, 1600, 1067, 1339.45, 800, 533.5, -0.0951184
cam_00085, , camera, SIMPLE_RADIAL, 1600, 1067, 1091.42, 800, 533.5, -0.0762688
cam_03294, , camera, SIMPLE_RADIAL, 1200, 1600, 1826.39, 600, 800, -0.187895
cam_00007, , camera, SIMPLE_RADIAL, 1067, 1600, 1095.63, 533.5, 800, -0.083037
cam_03216, , camera, SIMPLE_RADIAL, 1200, 1600, 1807.52, 600, 800, -0.174808
cam_02100, , camera, SIMPLE_RADIAL, 1600, 1067, 1355.98, 800, 533.5, -0.0880831
cam_05309, , camera, SIMPLE_RADIAL, 1200, 1600, 1195.24, 600, 800, 0.012233
cam_02001, , camera, SIMPLE_RADIAL, 1600, 1063, 1233.06, 800, 531.5, -0.0971131
cam_05210, , camera, SIMPLE_RADIAL, 1200, 1600, 1448.83, 600, 800, -0.0584314
cam_02824, , camera, SIMPLE_RADIAL, 1067, 1600, 3870.08, 533.5, 800, 0.116605
cam_02096, , camera, SIMPLE_RADIAL, 1600, 1067, 1306.46, 800, 533.5, -0.114152
cam_01283, , camera, SIMPLE_RADIAL, 1600, 1200, 753.179, 800, 600, -0.117842
cam_04492, , camera, SIMPLE_RADIAL, 1024, 768, 974.162, 512, 384, 0.06677
cam_00014, , camera, SIMPLE_RADIAL, 1063, 1600, 1203.3, 531.5, 800, -0.115913
cam_03223, , camera, SIMPLE_RADIAL, 1600, 1063, 1249.63, 800, 531.5, -0.086448
cam_00837, , camera, SIMPLE_RADIAL, 1200, 1600, 1549.93, 600, 800, -0.078686
cam_04046, , camera, SIMPLE_RADIAL, 1600, 1067, 1312.63, 800, 533.5, -0.110436
cam_00097, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.98, 800, 533.5, -0.0747434
cam_01791, , camera, SIMPLE_RADIAL, 1067, 1600, 3842.13, 533.5, 800, 0.0900268
cam_05000, , camera, SIMPLE_RADIAL, 1600, 1200, 1443.7, 800, 600, -0.0458413
cam_03284, , camera, SIMPLE_RADIAL, 1600, 1200, 1831.05, 800, 600, -0.168254
cam_00075, , camera, SIMPLE_RADIAL, 1600, 1067, 1087.79, 800, 533.5, -0.0821428
cam_01790, , camera, SIMPLE_RADIAL, 1063, 1600, 1376.94, 531.5, 800, -0.0728375
cam_04999, , camera, SIMPLE_RADIAL, 1600, 1200, 1479.5, 800, 600, -0.0289369
cam_03283, , camera, SIMPLE_RADIAL, 1600, 1200, 1822.06, 800, 600, -0.192837
cam_00074, , camera, SIMPLE_RADIAL, 1600, 1067, 1088.73, 800, 533.5, -0.0858031
cam_01789, , camera, SIMPLE_RADIAL, 1063, 1600, 1377.21, 531.5, 800, -0.08413
cam_04998, , camera, SIMPLE_RADIAL, 1600, 1200, 1458.53, 800, 600, -0.0534203
cam_03278, , camera, SIMPLE_RADIAL, 1200, 1600, 1801.53, 600, 800, -0.179326
cam_00069, , camera, SIMPLE_RADIAL, 1063, 1600, 1232.89, 531.5, 800, -0.113084
cam_01784, , camera, SIMPLE_RADIAL, 1063, 1600, 1379.23, 531.5, 800, -0.0748022
cam_04993, , camera, SIMPLE_RADIAL, 1600, 1200, 1452.12, 800, 600, -0.00757869
cam_03277, , camera, SIMPLE_RADIAL, 1200, 1600, 1801.69, 600, 800, -0.189714
cam_00068, , camera, SIMPLE_RADIAL, 1600, 1067, 1088.88, 800, 533.5, -0.0778677
cam_01782, , camera, SIMPLE_RADIAL, 1063, 1600, 1376.69, 531.5, 800, -0.078096
cam_04991, , camera, SIMPLE_RADIAL, 1600, 1200, 1465.67, 800, 600, -0.0191325
cam_03275, , camera, SIMPLE_RADIAL, 1200, 1600, 1802.13, 600, 800, -0.194671
cam_00066, , camera, SIMPLE_RADIAL, 1600, 1067, 1091.05, 800, 533.5, -0.0758562
cam_00253, , camera, SIMPLE_RADIAL, 1600, 1067, 1099.55, 800, 533.5, -0.0761007
cam_03462, , camera, SIMPLE_RADIAL, 1200, 1600, 1545.65, 600, 800, -0.0716502
cam_02569, , camera, SIMPLE_RADIAL, 1067, 1600, 1328.66, 533.5, 800, -0.114793
cam_04062, , camera, SIMPLE_RADIAL, 1600, 1067, 1333.38, 800, 533.5, -0.0844585
cam_00853, , camera, SIMPLE_RADIAL, 1600, 1200, 1553.7, 800, 600, -0.0682314
cam_01745, , camera, SIMPLE_RADIAL, 1067, 1600, 1325.19, 533.5, 800, -0.111903
cam_04954, , camera, SIMPLE_RADIAL, 1200, 1600, 1448.95, 600, 800, -0.0515399
cam_02568, , camera, SIMPLE_RADIAL, 1600, 1067, 1333.38, 800, 533.5, -0.0972113
cam_04061, , camera, SIMPLE_RADIAL, 1600, 1067, 1268.06, 800, 533.5, -0.0571088
cam_00852, , camera, SIMPLE_RADIAL, 1600, 1200, 1558.88, 800, 600, -0.0724803
cam_01744, , camera, SIMPLE_RADIAL, 1067, 1600, 1634.91, 533.5, 800, -0.152826
cam_04953, , camera, SIMPLE_RADIAL, 1200, 1600, 1400.09, 600, 800, -0.0409548
cam_04057, , camera, SIMPLE_RADIAL, 1600, 1067, 1339.01, 800, 533.5, -0.102729
cam_00848, , camera, SIMPLE_RADIAL, 1600, 1200, 1561, 800, 600, -0.0732525
cam_00317, , camera, SIMPLE_RADIAL, 1600, 1067, 1097.31, 800, 533.5, -0.081185
cam_03526, , camera, SIMPLE_RADIAL, 1200, 1600, 1558.58, 600, 800, -0.0809732
cam_03208, , camera, SIMPLE_RADIAL, 1200, 1600, 1811.03, 600, 800, -0.201382
cam_03207, , camera, SIMPLE_RADIAL, 1200, 1600, 1786.92, 600, 800, -0.18534
cam_03205, , camera, SIMPLE_RADIAL, 1200, 1600, 1792.71, 600, 800, -0.161794
cam_03204, , camera, SIMPLE_RADIAL, 1200, 1600, 1623.97, 600, 800, -0.131647
cam_03203, , camera, SIMPLE_RADIAL, 1200, 1600, 1868.08, 600, 800, -0.191028
cam_03202, , camera, SIMPLE_RADIAL, 1200, 1600, 1827.17, 600, 800, -0.168416
cam_03200, , camera, SIMPLE_RADIAL, 1200, 1600, 1830.8, 600, 800, -0.179631
cam_00213, , camera, SIMPLE_RADIAL, 1063, 1600, 1227.24, 531.5, 800, -0.108806
cam_03422, , camera, SIMPLE_RADIAL, 1600, 1200, 1803.42, 800, 600, -0.170361
cam_03199, , camera, SIMPLE_RADIAL, 1200, 1600, 1817.56, 600, 800, -0.179079
cam_03198, , camera, SIMPLE_RADIAL, 1600, 1200, 1843.01, 800, 600, -0.178455
cam_03196, , camera, SIMPLE_RADIAL, 1200, 1600, 1837.06, 600, 800, -0.196704
cam_03195, , camera, SIMPLE_RADIAL, 1600, 1200, 1795.25, 800, 600, -0.157076
cam_03194, , camera, SIMPLE_RADIAL, 1600, 1200, 1831.16, 800, 600, -0.14549
cam_03193, , camera, SIMPLE_RADIAL, 1600, 1200, 1838.53, 800, 600, -0.164781
cam_03192, , camera, SIMPLE_RADIAL, 1600, 1200, 1838.45, 800, 600, -0.189293
cam_03191, , camera, SIMPLE_RADIAL, 1600, 1200, 1833.95, 800, 600, -0.177363
cam_03189, , camera, SIMPLE_RADIAL, 1600, 1200, 1822.06, 800, 600, -0.154419
cam_03188, , camera, SIMPLE_RADIAL, 1600, 1200, 1821.34, 800, 600, -0.157154
cam_03186, , camera, SIMPLE_RADIAL, 1200, 1600, 1842.79, 600, 800, -0.204529
cam_03185, , camera, SIMPLE_RADIAL, 1200, 1600, 1803.31, 600, 800, -0.193157
cam_02991, , camera, SIMPLE_RADIAL, 1200, 1600, 1838.79, 600, 800, -0.184844
cam_00046, , camera, SIMPLE_RADIAL, 1600, 1067, 1085.08, 800, 533.5, -0.0777476
cam_06473, , camera, SIMPLE_RADIAL, 1280, 720, 1196.77, 640, 360, -0.0259629
cam_00055, , camera, SIMPLE_RADIAL, 1600, 1067, 1082.17, 800, 533.5, -0.0803538
cam_02734, , camera, SIMPLE_RADIAL, 1200, 1600, 1798.74, 600, 800, -0.169723
cam_02255, , camera, SIMPLE_RADIAL, 1600, 1067, 1317.31, 800, 533.5, -0.0893118
cam_03996, , camera, SIMPLE_RADIAL, 1067, 1600, 1315.06, 533.5, 800, -0.106162
cam_00787, , camera, SIMPLE_RADIAL, 1200, 1600, 1542.21, 600, 800, -0.0759539
cam_00257, , camera, SIMPLE_RADIAL, 1600, 1067, 1103.84, 800, 533.5, -0.0934634
cam_03466, , camera, SIMPLE_RADIAL, 1600, 1200, 1551.4, 800, 600, -0.0727989
cam_02253, , camera, SIMPLE_RADIAL, 1600, 1067, 1306.38, 800, 533.5, -0.098389
cam_03994, , camera, SIMPLE_RADIAL, 1067, 1600, 1320.07, 533.5, 800, -0.121427
cam_00785, , camera, SIMPLE_RADIAL, 1600, 1200, 1549.98, 800, 600, -0.0682494
cam_00255, , camera, SIMPLE_RADIAL, 1600, 1067, 1098.15, 800, 533.5, -0.0722397
cam_03464, , camera, SIMPLE_RADIAL, 1200, 1600, 1545.47, 600, 800, -0.0698987
cam_02245, , camera, SIMPLE_RADIAL, 1600, 1067, 1324.08, 800, 533.5, -0.109295
cam_03986, , camera, SIMPLE_RADIAL, 1067, 1600, 1300.76, 533.5, 800, -0.101545
cam_00777, , camera, SIMPLE_RADIAL, 1200, 1600, 1550.91, 600, 800, -0.0761811
cam_00247, , camera, SIMPLE_RADIAL, 1600, 1063, 1243.5, 800, 531.5, -0.10936
cam_03456, , camera, SIMPLE_RADIAL, 1200, 1600, 1552.7, 600, 800, -0.0717217
cam_02243, , camera, SIMPLE_RADIAL, 1600, 1067, 1322.97, 800, 533.5, -0.102627
cam_03231, , camera, SIMPLE_RADIAL, 1200, 1600, 1808.32, 600, 800, -0.166897
cam_00022, , camera, SIMPLE_RADIAL, 1067, 1600, 1089.31, 533.5, 800, -0.0906745
cam_03145, , camera, SIMPLE_RADIAL, 1600, 1200, 1814.06, 800, 600, -0.182506
cam_03144, , camera, SIMPLE_RADIAL, 1600, 1200, 1816.96, 800, 600, -0.179975
cam_03142, , camera, SIMPLE_RADIAL, 1200, 1600, 1800.81, 600, 800, -0.192938
cam_03140, , camera, SIMPLE_RADIAL, 1200, 1600, 1799.87, 600, 800, -0.180292
cam_03139, , camera, SIMPLE_RADIAL, 1200, 1600, 1784.19, 600, 800, -0.187195
cam_03138, , camera, SIMPLE_RADIAL, 1200, 1600, 1787.35, 600, 800, -0.191002
cam_03137, , camera, SIMPLE_RADIAL, 1200, 1600, 1805.78, 600, 800, -0.18911
cam_03136, , camera, SIMPLE_RADIAL, 1200, 1600, 1804.56, 600, 800, -0.177883
cam_03320, , camera, SIMPLE_RADIAL, 1600, 1200, 1842.91, 800, 600, -0.173306
cam_00111, , camera, SIMPLE_RADIAL, 1600, 1067, 1090.39, 800, 533.5, -0.0898824
cam_01827, , camera, SIMPLE_RADIAL, 1063, 1600, 1379.24, 531.5, 800, -0.0744296
cam_05036, , camera, SIMPLE_RADIAL, 1600, 1200, 1463.79, 800, 600, -0.029652
cam_01826, , camera, SIMPLE_RADIAL, 1063, 1600, 1376.84, 531.5, 800, -0.0781845
cam_05035, , camera, SIMPLE_RADIAL, 1600, 1200, 1501.12, 800, 600, -0.038923
cam_03318, , camera, SIMPLE_RADIAL, 1600, 1200, 1859.69, 800, 600, -0.19776
cam_00109, , camera, SIMPLE_RADIAL, 1600, 1067, 1091.1, 800, 533.5, -0.075807
cam_01825, , camera, SIMPLE_RADIAL, 1063, 1600, 1377.01, 531.5, 800, -0.0818903
cam_05034, , camera, SIMPLE_RADIAL, 1600, 1200, 1511.38, 800, 600, -0.0374995
cam_02321, , camera, SIMPLE_RADIAL, 1600, 1067, 1323.66, 800, 533.5, -0.100474
cam_03317, , camera, SIMPLE_RADIAL, 1600, 1200, 1832.99, 800, 600, -0.155933
cam_00108, , camera, SIMPLE_RADIAL, 1600, 1067, 1088.7, 800, 533.5, -0.076236
cam_00072, , camera, SIMPLE_RADIAL, 1600, 1067, 1092.27, 800, 533.5, -0.0756114
cam_03281, , camera, SIMPLE_RADIAL, 1600, 1200, 1821.76, 800, 600, -0.199687
cam_01565, , camera, SIMPLE_RADIAL, 1067, 1600, 1345.5, 533.5, 800, -0.103047
cam_04774, , camera, SIMPLE_RADIAL, 768, 1024, 966.658, 384, 512, 0.0565894
cam_04401, , camera, SIMPLE_RADIAL, 1600, 1067, 1847.76, 800, 533.5, -0.0642707
cam_01192, , camera, SIMPLE_RADIAL, 1200, 1600, 1553.63, 600, 800, -0.0656845
cam_01820, , camera, SIMPLE_RADIAL, 1063, 1600, 1381.48, 531.5, 800, -0.0982055
cam_05029, , camera, SIMPLE_RADIAL, 1600, 1200, 1465.1, 800, 600, -0.0218046
cam_01819, , camera, SIMPLE_RADIAL, 1063, 1600, 1378.81, 531.5, 800, -0.0863681
cam_05028, , camera, SIMPLE_RADIAL, 1200, 1600, 1477.43, 600, 800, -0.0421254
cam_01818, , camera, SIMPLE_RADIAL, 1063, 1600, 1377.6, 531.5, 800, -0.0917062
cam_05027, , camera, SIMPLE_RADIAL, 1600, 1200, 1481.6, 800, 600, -0.0445063
cam_00322, , camera, SIMPLE_RADIAL, 1200, 1600, 1556.32, 600, 800, -0.0805971
cam_03531, , camera, SIMPLE_RADIAL, 1600, 1200, 1554.54, 800, 600, -0.0740202
